,Text,Stance,Class,Target
354,@USER trump will embarrass sleepy joe and it wont even be close!!,1,0,Donald Trump
355,"@USER @USER this is false. 

94 days of riots that msm largely hides from the public.

#democratic states and cities filled with looting and violence.

and key democratic leaders let it continue for their political gain.

these are riots we see it every night. #portlandriots",0,1,Donald Trump
356,@USER @USER @USER @USER @USER you don’t speak for me! #biden2020,-1,0,Donald Trump
357,@USER biden is in far better shape.  he can even run walk down steps and ramps.  i would like to see trump do that.  he would most likely kiss the floor.,-1,0,Donald Trump
358,@USER biden citing debunked story about trump running down kia military....the dems have been attacking trumps family for 4 years even his minor son.  biden's son's are fair game. he's been pushing that false alcoholic killed my first wife theme and milking it for years!,-1,2,Donald Trump
359,#trump2020 boat parade HTTP,1,0,Donald Trump
360,"@USER please vote 
#biden2020 HTTP",-1,2,Donald Trump
361,"if you can't rally enough people to your cause, harden the base. #trump2020",1,1,Donald Trump
362,"@USER not really, joe wouldn't have known what to ask and he would have just laughed along with trump at everything he said and argued with biden. he's not right wing he just seems to think trump is funny so he let's him off the hook for everything.",-1,1,Donald Trump
363,"@USER you're correct but unfortunately the terrorists are the ones being protected by the local governances😡
 it's no longer right/left. it's no longer r/d.
it's american constitution🇺🇲 vs those that desire to overthrow it.
#votelikeyourlifedependsonit 
#trump2020",1,3,Donald Trump
364,i love julia louis-dreyfus but the snarky humor is not the right tone for tonight. #demconvention,0,2,Donald Trump
365,@USER panicking bc the truth is coming out? you’ve repeatedly shown us what a crass &amp; crude human being you are. everything coming out confirms what we already know. we saw your corrupt &amp; twisted behaviors even before your presidency. you’re a sick person. #biden2020,-1,1,Donald Trump
366,"@USER southern california

#trump2020 🇺🇸",1,1,Donald Trump
367,"on a serious note, we could sell @USER  vs. @USER  boxing on ppv and pay off our national deficit with the proceeds.  let's be productive.

#debates2020 #debate2020 #jojorgensen2020 #trump2020 #bidenharris2020 @USER",0,2,Donald Trump
368,@USER @USER @USER @USER @USER @USER is shooting jacob blake and three others what the #gop calls 'law &amp; order'? HTTP,0,0,Donald Trump
369,.@USER @USER @USER @USER  @USER @USER @USER @USER huge fail choosing to insert constant commentary instead of showing us the dnc feed in its entirety. many rural americans count on broadcast tv! #dnc2020 #dncconvention,0,1,Donald Trump
370,#donnieloveschachi lol that’s the best the #gop got? bahaaaaaaaa @USER @USER HTTP,0,2,Donald Trump
371,@USER #maga #kag #trump2020 #trump2020landslide y’all need this the most,1,1,Donald Trump
372,"@USER @USER the atlantic is  a shi# rag garbage dumster.. pelosi probably paid them for the fake news ""distraction"". sorry, not working. #maga",1,1,Donald Trump
373,"vote like your life depends on it...
because it does !!!!!  🌊🌊🌊
#votebluetosaveamerica 

#trumppandemic #trumpvirus #trumpliesaboutcoronavirus HTTP",-1,3,Donald Trump
374,"results on #google when you search donald trump 

@USER can’t deny the agenda your company has as well. 

#trump2020 #maga2020 #donewithgoogle HTTP",1,2,Donald Trump
375,"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",-1,3,Donald Trump
376,"@USER 

reminder of what your cult leader did
kids/babies in cages
guess your head is up his ass so far you can't see

#votetedout
#votebluetoendthisnightmare 
#votebluetosaveamerica HTTP",-1,3,Donald Trump
377,"@USER #joebiden no matter where he goes, he's not all there HTTP",1,1,Donald Trump
378,the #demconvention may be the fakest shit i’ve ever seen. smh.,0,0,Donald Trump
379,"our moment
11 years ago, sully was called for his moment. now, we are all called to this moment. join sully in regaining control of this nation's destiny by voting donald trump out. HTTP",-1,1,Donald Trump
380,@USER nazi ‘merica party line for u.  #votebluetosaveamerica,-1,3,Donald Trump
381,@USER @USER um no. i was a certified bernie voter and i'm voting for trump for many reasons. so he can add me and a few others that i know who are voting republican for the first time.,-1,0,Donald Trump
382,guess tom loves everyone. he wants to be vp. #demdebate,0,1,Donald Trump
383,two terms! #trump2020 #kaga HTTP,1,0,Donald Trump
384,"@USER @USER he focused on us and not himself. it’s kind of hard to talk to someone like trump who just talks,talks talks and nothing important to say.he was clearly the winner of tonight debate and most intelligent of course. #votehimout #bidenwonthedebate #bidenharrislandslide2020",-1,2,Donald Trump
385,"@USER @USER @USER @USER actually, i think so too
#trump2020",1,0,Donald Trump
386,"@USER trump almost won it in 2016, it'll be easy for him to win it this time around.  biden didn't even get 10% of the vote in the primary, nobody likes him there.  don't believe the fake polls, it's a big red wave!",1,1,Donald Trump
387,this is exactly what i’m doing to these mail in votes and sending them back #trump2020 HTTP,1,0,Donald Trump
388,@USER this is how ignorant the demon party is ..... hollywood and music because they live in a fantasy world. lmao! #trump2020 #maga,1,1,Donald Trump
389,trump is the only man that i haven’t let gaslight me,-1,0,Donald Trump
390,joe biden just said that we do not have a commander in chief!   how disrespectful!  that statement alone proves he does not deserve to be president of the united states of america.   #demdebate,0,2,Donald Trump
391,"i look forward to waking up and not being furious.

#voteblue",-1,1,Donald Trump
392,"💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔

broken-hearted for our nation
—
our democracy has fallen victim to liars, cheats, &amp; thieves of truth
—
here we are; the crossroads of democratic independence or tyranny
—
nothing else to do, so #registertovote 
#votebluetosaveamerica",-1,3,Donald Trump
393,@USER gives new meaning to the sleeper candidate. #trump2020,1,1,Donald Trump
394,@USER i still can’t believe that wearing a mask has become a political issue. it’s about saving lives. #votebluetosaveamerica #wearamask #dems4usa HTTP,-1,2,Donald Trump
395,"seriously, biden says that trump will be the first president to have less jobs than when he started his term, then advocates for further lockdowns and not opening the country back up, surely anyone with any sense can see through his bs #presidentialdebate",-1,3,Donald Trump
396,"@USER i’m in a large group of 50,000 women from pa for biden supporters. we discussed this yesterday. the trend seems to steal, destroy, deface biden signs. people are wondering if it’s worth it. we decided it is and not to be intimidated. move signs to inside windows. #biden2020",-1,1,Donald Trump
397,"obama on biden: “he made me a better president, and he's got the character and the experience to make us a better country.” #demconvention #bidenharris2020",-1,3,Donald Trump
398,@USER and yet here we are in 2020 and he had risen to become the president of the united states? what does that say about us? i’m definitely not one to say trump is successful in all or even most areas of his life but he is president. it seems to contradict your statement.,0,1,Donald Trump
399,"@USER suburban women for biden!
#trumpdeathtoll180k... and climbing. a shameful milestone that this incompetent president holds some responsibility for. #dumptrump",-1,2,Donald Trump
400,bernie wants to ban fracking and lose pennsylvania. #demdebate,0,2,Donald Trump
401,@USER i love you man. thanks for speaking our voice. #resist #bluewave,-1,0,Donald Trump
402,@USER @USER gop. senators. all. have. to. go. #votebluetosaveamerica,-1,1,Donald Trump
403,"@USER @USER @USER we were holding that iranian money illegally since the late 1970s. if there were any way of enforcing it, iran would win a huge judgement from the us for overthrowing a democratic president in the 1950s and installing a vicious 25yr dictatorship. does #maga know any history?",-1,2,Donald Trump
404,fire portland justice center HTTP,1,2,Donald Trump
405,@USER @USER bullshit that was trump. way more jobs in the trump days than obama days. economy is better than the obama days. do your research or take your bullshit elsewhere.,1,1,Donald Trump
406,"@USER every poll i have seen says trump won. however, everyone around me thinks neither won.",-1,1,Donald Trump
407,"@USER mr. president!
i have yet to see the #dscabal be a truly good judge of character...they don't have to be. all they need to do is follow their #dsplaybook and lure their victims into a bad situation...later using blackmail on them. they will usually do whatever they ask!
#maga HTTP",1,1,Donald Trump
408,"#trump is considering giving his acceptance speech for the #gop renomination at #gettysburg...the desecration. 💔

the battle raged for three days in 1865, giving the union one of its bloodiest victories.  casualties totaled 23,049 (3,155 dead, 14,529 wounded, 5,365 missing). HTTP",0,1,Donald Trump
409,"@USER @USER @USER we all know what .@USER is. well, no: we know what .@USER is not: he is not working 4 his constituents - not calling out trump on the #goodyear issue, for example, and not making pandemic-related relief to suffering ohioans. he's next for the #bluewave. #voteblue",-1,1,Donald Trump
410,#demdebate biden said alien.,0,2,Donald Trump
411,"mccloskey couple, who waved guns at st. louis protesters, to speak at rnc : live updates: protests for racial justice : npr #trumpers suck #rnc2020 #blm  HTTP",-1,2,Donald Trump
412,"@USER #trumpliedpeopledied #trumpknew 

feb. 7: trump tells woodward he knows of airborne risks and covid is worse than worst flus

feb 10-mar 2, 2020: trump holds five #maga rallies each attracting thousands of people in confined spaces",-1,2,Donald Trump
413,@USER i think most americans are seeing through all this bs going on in portland.  #trump2020,1,0,Donald Trump
414,"@USER well done tonight, i am an independent voter and you won my vote. i proudly support the calmer, more collected, rational, mentally competent candidate at this debate. #sidinwithbiden #bidenharris #bidenharrislandslide2020 #nevertrump #bidenwonthedebate",-1,3,Donald Trump
415,"@USER @USER @USER @USER i’m guessing this guy figured out he’s being conned by the party of #donaldtrump b/c when i answered his answer to what’s a #conservative, all the bullshit stopped! have a good day one &amp; all!",-1,1,Donald Trump
